date,neighborhood,crime,count
20120331,219,7,1
20120430,219,7,2
20120630,219,7,7
20120731,219,7,4
20120831,219,7,4
20120930,219,7,2
20121031,219,7,6
20121130,219,7,2
20121231,219,7,2
20130131,219,7,3
20130228,219,7,1
20130430,219,7,1
20130531,219,7,3
20130630,219,7,2
20130731,219,7,2
20130831,219,7,6
20130930,219,7,5
20131031,219,7,4
20131130,219,7,1
20131231,219,7,1
20140131,219,7,3
20140228,219,7,1
20140430,219,7,4
20140531,219,7,1
20140630,219,7,4
20140731,219,7,3
20140831,219,7,3
20140930,219,7,5
20141031,219,7,5
20141130,219,7,1
20141231,219,7,7
20150131,219,7,1
20150331,219,7,4
20150430,219,7,3
20150531,219,7,4
20150630,219,7,2
20100131,219,8,4
20100228,219,8,2
20100331,219,8,6
20100430,219,8,2
20100630,219,8,1
20100731,219,8,3
20100831,219,8,5
20100930,219,8,6
20101031,219,8,4
20101130,219,8,2
20101231,219,8,4
20110131,219,8,4
20110228,219,8,1
20110331,219,8,5
20110430,219,8,2
20110531,219,8,2
20110630,219,8,2
20110731,219,8,2
20110831,219,8,3
20110930,219,8,2
20111031,219,8,3
20111130,219,8,4
20111231,219,8,3
20120131,219,8,1
20120430,219,8,1
20120531,219,8,4
20120630,219,8,4
20120731,219,8,3
20120831,219,8,4
20120930,219,8,9
20121031,219,8,1
20121130,219,8,4
20130228,219,8,1
20130331,219,8,2
20130430,219,8,2
20130531,219,8,5
20130630,219,8,4
20130731,219,8,6
20130831,219,8,4
20130930,219,8,6
20131031,219,8,8
20131130,219,8,4
20131231,219,8,5
20140131,219,8,6
20140228,219,8,4
20140331,219,8,3
20140430,219,8,4
20140531,219,8,5
20140630,219,8,1
20140731,219,8,3
20140831,219,8,6
20141031,219,8,8
20141130,219,8,3
20150131,219,8,3
20150228,219,8,2
20150331,219,8,6
20150430,219,8,1
20150531,219,8,1
20150630,219,8,2
20110430,219,9,1
20131031,219,9,1
20150228,219,10,1
20101231,219,11,1
20110430,219,11,1
20111231,219,11,1
20130930,219,11,1
20131231,219,11,1
20140630,219,11,1
20141130,219,11,1
20150430,219,11,1
20150531,219,11,1
20150630,219,11,2
20101031,219,12,1
20100630,219,13,1
20100831,219,13,2
20110731,219,13,1
20110831,219,13,2
20110930,219,13,1
20111130,219,13,1
20120131,219,13,2
20120630,219,13,1
20120731,219,13,1
20121031,219,13,3
20130831,219,13,4
20130930,219,13,2
20140228,219,13,1
20140531,219,13,1
20140630,219,13,1
20140731,219,13,2
20140930,219,13,2
20141130,219,13,1
20150531,219,13,1
20150630,219,13,2
20130831,219,14,1
20100131,220,0,1
20100831,220,0,1
20100930,220,0,2
20101130,220,0,1
20110131,220,0,1
20110630,220,0,1
20120331,220,0,1
20120430,220,0,1
20150131,220,0,1
20120131,220,1,1
20120131,220,2,1
20100630,220,3,1
20101130,220,3,1
20110331,220,3,1
20110831,220,3,1
20121031,220,3,1
20130831,220,3,1
20140228,220,3,1
20140430,220,3,1
20141031,220,3,1
20100131,220,4,1
20100630,220,4,1
20101031,220,4,1
20101130,220,4,1
20110228,220,4,1
20110731,220,4,1
20110930,220,4,2
20120229,220,4,2
20120331,220,4,1
20120731,220,4,2
20120831,220,4,1
20121031,220,4,1
20121231,220,4,1
20130131,220,4,1
20130430,220,4,1
20130531,220,4,1
20130630,220,4,1
20130731,220,4,2
20130831,220,4,2
20131031,220,4,2
20131130,220,4,1
20131231,220,4,2
20140228,220,4,1
20140331,220,4,2
20140430,220,4,2
20140531,220,4,1
20140630,220,4,1
20140731,220,4,1
20140930,220,4,1
20141031,220,4,1
20150430,220,4,4
20150531,220,4,1
20150630,220,4,1
20100131,220,5,3
20100831,220,5,1
20100930,220,5,1
20101031,220,5,2
20101231,220,5,1
20110331,220,5,1
20110731,220,5,1
20110831,220,5,1
20110930,220,5,1
20111130,220,5,1
20120131,220,5,1
20120430,220,5,1
20120831,220,5,2
20121031,220,5,1
20130228,220,5,1
20130331,220,5,2
20130731,220,5,1
20130831,220,5,2
20130930,220,5,2
20131031,220,5,1
20140228,220,5,1
20140831,220,5,1
20141031,220,5,4
20150131,220,5,1
20150430,220,5,1
20100228,220,7,1
20100331,220,7,2
20100430,220,7,1
20100630,220,7,3
20100831,220,7,1
20101031,220,7,1
20101231,220,7,3
20110228,220,7,1
20110630,220,7,2
20111130,220,7,1
20120131,220,7,1
20120229,220,7,1
20120331,220,7,1
20120430,220,7,1
20120531,220,7,2
20120630,220,7,2
20120731,220,7,1
20120831,220,7,2
20130131,220,7,1
20130831,220,7,1
20131130,220,7,2
20131231,220,7,1
20140131,220,7,1
20140228,220,7,1
20140430,220,7,1
20140630,220,7,2
20140731,220,7,1
20141130,220,7,1
20150228,220,7,1
20150331,220,7,1
20150430,220,7,1
20150531,220,7,2
20150630,220,7,1
20100331,220,8,1
20100430,220,8,1
20100531,220,8,1
20100831,220,8,2
20100930,220,8,2
20101031,220,8,1
20101130,220,8,1
20101231,220,8,2
20110131,220,8,1
20110331,220,8,1
20110731,220,8,5
20110831,220,8,4
20110930,220,8,1
20111031,220,8,2
20111231,220,8,1
20120131,220,8,1
20120229,220,8,1
20120331,220,8,1
20120430,220,8,4
20120831,220,8,1
20120930,220,8,2
20121031,220,8,1
20121130,220,8,1
20130131,220,8,1
20130228,220,8,1
20130430,220,8,1
20130630,220,8,1
20131130,220,8,1
20131231,220,8,1
20140228,220,8,1
20140430,220,8,3
20140630,220,8,1
20140930,220,8,1
20150228,220,8,1
20150331,220,8,1
20150430,220,8,2
20150531,220,8,1
20150630,220,8,2
20100831,220,11,1
20110630,220,11,1
20130831,220,12,1
20100228,220,13,2
20110131,220,13,1
20110630,220,13,3
20111031,220,13,1
20120531,220,13,1
20120630,220,13,1
20120930,220,13,1
20140930,220,13,8
20141031,220,13,2
20141130,220,13,3
20141231,220,13,1
20100131,221,0,3
20100228,221,0,1
20100331,221,0,5
20100430,221,0,1
20100531,221,0,5
20100630,221,0,5
20100731,221,0,2
20100831,221,0,3
20100930,221,0,2
20101031,221,0,6
20101130,221,0,5
20101231,221,0,2
20110228,221,0,2
20110331,221,0,2
20110430,221,0,3
20110531,221,0,2
20110630,221,0,4
20110731,221,0,2
20110831,221,0,6
20110930,221,0,6
20111031,221,0,4
20111130,221,0,5
20111231,221,0,3
20120131,221,0,2
20120331,221,0,3
20120430,221,0,1
20120531,221,0,3
20120630,221,0,1
20120731,221,0,2
20120831,221,0,4
20120930,221,0,1
20121031,221,0,3
20121130,221,0,3
20121231,221,0,3
20130131,221,0,1
20130228,221,0,3
20130331,221,0,6
20130430,221,0,4
20130531,221,0,2
20130630,221,0,4
20130831,221,0,4
20130930,221,0,1
20131031,221,0,1
20131130,221,0,2
20131231,221,0,3
20140131,221,0,2
20140331,221,0,1
20140430,221,0,3
20140531,221,0,2
20140630,221,0,2
20140731,221,0,2
20140831,221,0,3
20140930,221,0,5
20141031,221,0,4
20141130,221,0,3
20141231,221,0,5
20150131,221,0,1
20150228,221,0,3
20150331,221,0,2
20150430,221,0,4
20150531,221,0,1
20100930,221,1,1
20111130,221,1,2
20120131,221,1,2
20130531,221,1,1
20131031,221,1,1
20140228,221,1,1
20141031,221,1,1
20141130,221,1,1
20100531,221,2,1
20101231,221,2,1
20110630,221,2,2
20120731,221,2,1
20130531,221,2,1
20140731,221,2,1
20140831,221,2,1
20150430,221,2,1
20100131,221,3,1
20100228,221,3,2
20100430,221,3,2
20100531,221,3,5
20100630,221,3,5
20100731,221,3,2
20100831,221,3,6
20100930,221,3,1
20101031,221,3,3
20101130,221,3,1
20101231,221,3,4
20110228,221,3,1
20110331,221,3,4
20110430,221,3,2
20110531,221,3,2
20110630,221,3,9
20110731,221,3,3
20110831,221,3,1
20110930,221,3,4
20111130,221,3,1
20111231,221,3,3
20120331,221,3,1
20120630,221,3,2
20120731,221,3,4
20120831,221,3,2
20121031,221,3,1
20121130,221,3,1
20121231,221,3,1
20130228,221,3,2
20130331,221,3,1
20130430,221,3,2
20130531,221,3,4
20130630,221,3,1
20130731,221,3,3
20130831,221,3,3
20130930,221,3,3
20131031,221,3,1
20131130,221,3,1
20131231,221,3,1
20140131,221,3,1
20140228,221,3,2
20140331,221,3,2
20140430,221,3,2
20140531,221,3,2
20140630,221,3,4
20140831,221,3,7
20140930,221,3,2
20141031,221,3,4
20141130,221,3,3
20150131,221,3,2
20150228,221,3,4
20150331,221,3,1
20150430,221,3,1
20150531,221,3,1
20150630,221,3,2
20100228,221,4,1
20100430,221,4,2
20100531,221,4,3
20100630,221,4,2
20100731,221,4,3
20100831,221,4,2
20100930,221,4,1
20101031,221,4,3
20101130,221,4,4
20110131,221,4,2
20110331,221,4,3
20110430,221,4,5
20110531,221,4,10
20110630,221,4,4
20110731,221,4,2
20110831,221,4,4
20110930,221,4,10
20111031,221,4,5
20111130,221,4,1
20111231,221,4,2
20120131,221,4,6
20120229,221,4,1
20120331,221,4,3
20120430,221,4,2
20120531,221,4,4
20120630,221,4,5
20120731,221,4,2
20120831,221,4,5
20120930,221,4,5
20121031,221,4,4
20121130,221,4,4
20121231,221,4,3
20130131,221,4,3
20130228,221,4,2
20130331,221,4,3
20130430,221,4,4
20130531,221,4,3
20130630,221,4,5
20130731,221,4,12
20130831,221,4,3
20130930,221,4,3
20131031,221,4,3
20131130,221,4,3
20131231,221,4,6
20140228,221,4,3
20140331,221,4,4
20140430,221,4,2
20140531,221,4,2
20140630,221,4,4
20140731,221,4,6
20140831,221,4,2
20140930,221,4,6
20141031,221,4,7
20141130,221,4,2
20141231,221,4,2
20150131,221,4,3
20150228,221,4,1
20150331,221,4,6
20150430,221,4,2
20150531,221,4,2
20150630,221,4,3
20100131,221,5,7
20100228,221,5,5
20100331,221,5,1
20100430,221,5,7
20100531,221,5,5
20100630,221,5,13
20100731,221,5,3
20100831,221,5,2
20100930,221,5,2
20101031,221,5,6
20101130,221,5,4
20101231,221,5,2
20110131,221,5,4
20110228,221,5,4
20110331,221,5,5
20110430,221,5,5
20110531,221,5,6
20110630,221,5,6
20110731,221,5,5
20110831,221,5,13
20110930,221,5,1
20111031,221,5,2
20111130,221,5,6
20111231,221,5,1
20120131,221,5,2
20120229,221,5,5
20120331,221,5,2
20120430,221,5,1
20120531,221,5,6
20120630,221,5,5
20120731,221,5,3
20120831,221,5,6
20120930,221,5,4
20121031,221,5,6
20121130,221,5,2
20121231,221,5,3
20130131,221,5,3
20130228,221,5,1
20130331,221,5,3
20130430,221,5,3
20130531,221,5,1
20130630,221,5,3
20130731,221,5,7
20130831,221,5,2
20130930,221,5,9
20131031,221,5,2
20131130,221,5,2
20131231,221,5,5
20140131,221,5,1
20140331,221,5,3
20140430,221,5,2
20140531,221,5,3
20140731,221,5,1
20140831,221,5,9
20140930,221,5,4
20141031,221,5,2
20141130,221,5,1
20141231,221,5,5
20150131,221,5,3
20150228,221,5,1
20150331,221,5,4
20150430,221,5,5
20150531,221,5,3
20150630,221,5,3
20111231,221,6,1
20120331,221,6,1
20120831,221,6,1
20130630,221,6,1
20131031,221,6,1
20131130,221,6,1
20150430,221,6,1
20100131,221,7,2
20100228,221,7,2
20100331,221,7,2
20100430,221,7,5
20100531,221,7,1
20100630,221,7,3
20100731,221,7,4
20100930,221,7,3
20101031,221,7,2
20101130,221,7,2
20101231,221,7,2
20110331,221,7,1
20110430,221,7,2
20110531,221,7,5
20110831,221,7,2
20110930,221,7,1
20111031,221,7,6
20111231,221,7,1
20120131,221,7,1
20120430,221,7,2
20120531,221,7,2
20120630,221,7,4
20120731,221,7,3
20120831,221,7,1
20120930,221,7,1
20121031,221,7,6
20121130,221,7,3
20130131,221,7,3
20130228,221,7,2
20130430,221,7,3
20130531,221,7,3
20130630,221,7,1
20130831,221,7,1
20131031,221,7,1
20131231,221,7,3
20140131,221,7,2
20140331,221,7,3
20140430,221,7,3
20140531,221,7,3
20140731,221,7,3
20140831,221,7,4
20140930,221,7,2
20141031,221,7,6
20141130,221,7,3
20150131,221,7,1
20150228,221,7,1
20150430,221,7,2
20150630,221,7,1
20100331,221,8,2
20100731,221,8,2
20100831,221,8,1
20100930,221,8,1
20101031,221,8,1
20101130,221,8,1
20101231,221,8,3
20110430,221,8,2
20110630,221,8,1
20110930,221,8,1
20111231,221,8,1
20120430,221,8,3
20120531,221,8,1
20120630,221,8,2
20120731,221,8,2
20120831,221,8,1
20121031,221,8,1
20130131,221,8,2
20130331,221,8,1
20130430,221,8,1
20130731,221,8,1
20130831,221,8,1
20131031,221,8,2
20131130,221,8,1
20140531,221,8,1
20140630,221,8,1
20140731,221,8,1
20140930,221,8,1
20141231,221,8,2
20150131,221,8,1
20150331,221,8,3
20150630,221,8,1
20100731,221,9,2
20120131,221,9,1
20120430,221,9,1
20120930,221,9,1
20130228,221,9,2
20130331,221,9,1
20130731,221,9,1
20131231,221,9,1
20100430,221,10,1
20100831,221,10,1
20110331,221,10,1
20110630,221,10,2
20110731,221,10,1
20110831,221,10,1
20110930,221,10,1
20111031,221,10,1
20130430,221,10,1
20140531,221,10,1
20141031,221,10,1
20110930,221,11,1
20120331,221,11,1
20121231,221,11,1
20100131,221,12,2
20101130,221,12,1
20110430,221,12,1
20110930,221,12,1
20120131,221,12,1
20120531,221,12,2
20121130,221,12,1
20121231,221,12,1
20130131,221,12,2
20130228,221,12,1
20130331,221,12,1
20130630,221,12,2
20131031,221,12,1
20140331,221,12,1
20140430,221,12,1
20140731,221,12,1
20140831,221,12,1
20141031,221,12,2
20141130,221,12,2
20141231,221,12,1
20150331,221,12,1
20100131,221,13,1
20100228,221,13,1
20100430,221,13,1
20100531,221,13,1
20100630,221,13,2
20100731,221,13,1
20100831,221,13,4
20101031,221,13,1
20101130,221,13,2
20110630,221,13,1
20110731,221,13,2
20110831,221,13,1
20110930,221,13,1
20111130,221,13,1
20111231,221,13,1
20120331,221,13,1
20120430,221,13,1
20120531,221,13,1
20120630,221,13,1
20120831,221,13,1
20120930,221,13,2
20121231,221,13,1
20130131,221,13,2
20130228,221,13,1
20130331,221,13,1
20130430,221,13,2
20130630,221,13,1
20130731,221,13,2
20131031,221,13,1
20140531,221,13,1
20140731,221,13,1
20141130,221,13,1
20141231,221,13,2
20150131,221,13,4
20150228,221,13,3
20150430,221,13,2
20150630,221,13,1
20111031,221,14,3
20111231,221,14,3
20120131,221,14,1
20120831,221,14,1
20130430,221,14,1
20131130,221,14,1
20131231,221,14,1
20141130,221,14,1
20141231,221,14,1
20150131,221,14,2
20150430,221,14,1
20150531,221,14,1
20100331,222,0,1
20100430,222,0,1
20100630,222,0,2
20100731,222,0,4
20100831,222,0,5
20100930,222,0,1
20101031,222,0,1
20110430,222,0,1
20110531,222,0,1
20110731,222,0,2
20110930,222,0,1
20111130,222,0,1
20120430,222,0,1
20120731,222,0,1
20120831,222,0,1
20130131,222,0,2
20130630,222,0,1
20130831,222,0,1
20131130,222,0,1
20131231,222,0,1
20140131,222,0,2
20140228,222,0,1
20140531,222,0,2
20140630,222,0,2
20140731,222,0,1
20140930,222,0,1
20141031,222,0,2
20141130,222,0,1
20141231,222,0,1
20150531,222,0,2
20141130,222,1,1
20100630,222,2,1
20111031,222,2,1
20120630,222,2,1
20130131,222,2,2
20130430,222,2,1
20100131,222,3,3
20100228,222,3,2
20100331,222,3,2
20100531,222,3,2
20100630,222,3,1
20100731,222,3,3
20100831,222,3,1
20100930,222,3,1
20101031,222,3,1
20101231,222,3,1
20110131,222,3,2
20110228,222,3,1
20110331,222,3,3
20110430,222,3,1
20110531,222,3,2
20110731,222,3,2
20110831,222,3,1
20110930,222,3,2
20111130,222,3,2
20120630,222,3,1
20121031,222,3,3
20121231,222,3,1
20130131,222,3,2
20130228,222,3,1
20130831,222,3,4
20130930,222,3,1
20131031,222,3,1
20140131,222,3,6
20140228,222,3,3
20140331,222,3,1
20140430,222,3,1
20140630,222,3,2
20140831,222,3,3
20141130,222,3,1
20150131,222,3,1
20150228,222,3,1
20150331,222,3,1
20150430,222,3,1
20150531,222,3,3
20150630,222,3,1
20100228,222,4,1
20100331,222,4,1
20100430,222,4,3
20100531,222,4,1
20100630,222,4,7
20100731,222,4,1
20100831,222,4,2
20101031,222,4,3
20101130,222,4,6
20101231,222,4,4
20110228,222,4,3
20110331,222,4,6
20110531,222,4,3
20110630,222,4,2
20110731,222,4,3
20110831,222,4,2
20110930,222,4,1
20111031,222,4,1
20111130,222,4,2
20120131,222,4,9
20120229,222,4,4
20120331,222,4,2
20120531,222,4,4
20120630,222,4,1
20120731,222,4,1
20120831,222,4,1
20120930,222,4,1
20121031,222,4,1
20121130,222,4,4
20121231,222,4,1
20130131,222,4,1
20130228,222,4,2
20130331,222,4,3
20130430,222,4,3
20130531,222,4,5
20130630,222,4,7
20130731,222,4,2
20130831,222,4,2
20130930,222,4,2
20131031,222,4,3
20131130,222,4,2
20131231,222,4,2
20140131,222,4,1
20140430,222,4,1
20140531,222,4,2
20140630,222,4,8
20140731,222,4,9
20140831,222,4,2
20140930,222,4,4
20141031,222,4,3
20141130,222,4,6
20141231,222,4,4
20150131,222,4,1
20150331,222,4,2
20150430,222,4,1
20150531,222,4,2
20100228,222,5,1
20100331,222,5,1
20100430,222,5,2
20100531,222,5,2
20100630,222,5,1
20100831,222,5,2
20101031,222,5,1
20101130,222,5,2
20101231,222,5,1
20110131,222,5,1
20110531,222,5,1
20110630,222,5,2
20110731,222,5,1
20110831,222,5,1
20110930,222,5,1
20111031,222,5,4
20111130,222,5,1
20111231,222,5,4
20120131,222,5,1
20120430,222,5,1
20120531,222,5,2
20120630,222,5,1
20120731,222,5,3
20120831,222,5,1
20120930,222,5,1
20121031,222,5,1
20121130,222,5,3
20121231,222,5,2
20130131,222,5,2
20130430,222,5,1
20130630,222,5,1
20130930,222,5,1
20131031,222,5,3
20131231,222,5,2
20140131,222,5,1
20140531,222,5,3
20140630,222,5,4
20140731,222,5,1
20140831,222,5,1
20140930,222,5,1
20141031,222,5,3
20141130,222,5,1
20150430,222,5,1
20150630,222,5,1
20130630,222,6,1
20100131,222,7,2
20100228,222,7,1
20100331,222,7,3
20100430,222,7,2
20100531,222,7,2
20100731,222,7,3
20100831,222,7,3
20100930,222,7,2
20101031,222,7,2
20101130,222,7,2
20110228,222,7,1
20110331,222,7,4
20110430,222,7,4
20110630,222,7,1
20110731,222,7,1
20110831,222,7,2
20110930,222,7,4
20111130,222,7,1
20120131,222,7,2
20120331,222,7,6
20120531,222,7,1
20120731,222,7,1
20120831,222,7,2
20120930,222,7,4
20121031,222,7,2
20121130,222,7,2
20121231,222,7,1
20130131,222,7,2
20130228,222,7,3
20130331,222,7,3
20130430,222,7,1
20130531,222,7,5
20130731,222,7,2
20130831,222,7,3
20130930,222,7,1
20131031,222,7,2
20131130,222,7,1
20131231,222,7,1
20140228,222,7,5
20140531,222,7,1
20140630,222,7,1
20140731,222,7,1
20140831,222,7,6
20140930,222,7,1
20141031,222,7,2
20141130,222,7,2
20141231,222,7,3
20150131,222,7,1
20150331,222,7,1
20150430,222,7,1
20100131,222,8,2
20100228,222,8,1
20100531,222,8,1
20100731,222,8,1
20101231,222,8,1
20110331,222,8,2
20110531,222,8,1
20110630,222,8,1
20110731,222,8,1
20110930,222,8,2
20111130,222,8,1
20111231,222,8,15
20120131,222,8,1
20120331,222,8,1
20120430,222,8,2
20120630,222,8,1
20120831,222,8,2
20120930,222,8,2
20121130,222,8,3
20121231,222,8,2
20130131,222,8,1
20130331,222,8,1
20130430,222,8,1
20130531,222,8,1
20130630,222,8,2
20130831,222,8,2
20130930,222,8,1
20131031,222,8,1
20131130,222,8,1
20131231,222,8,1
20140131,222,8,4
20140228,222,8,1
20140331,222,8,2
20140430,222,8,1
20140531,222,8,1
20140630,222,8,2
20140731,222,8,1
20140831,222,8,3
20140930,222,8,1
20141031,222,8,1
20141130,222,8,3
20141231,222,8,1
20150131,222,8,2
20150531,222,8,2
20150630,222,8,1
20120229,222,9,1
20130531,222,10,1
20100131,222,11,3
20100430,222,11,1
20100531,222,11,1
20101231,222,11,1
20110531,222,11,1
20111130,222,11,1
20111231,222,11,1
20120430,222,11,1
20120831,222,11,1
20130430,222,11,1
20130930,222,11,1
20150630,222,11,1
20111231,222,12,1
20130131,222,12,1
20140630,222,12,1
20100531,222,13,3
20100630,222,13,1
20100731,222,13,1
20110131,222,13,1
20120131,222,13,1
20120331,222,13,1
20120430,222,13,1
20120531,222,13,2
20121031,222,13,1
20121130,222,13,1
20130430,222,13,1
20130531,222,13,1
20130731,222,13,1
20130831,222,13,2
20131031,222,13,1
20131130,222,13,1
20131231,222,13,1
20140430,222,13,2
20140831,222,13,1
20140930,222,13,3
20141031,222,13,1
20150331,222,13,2
20150630,222,13,1
20100131,223,0,1
20100228,223,0,1
20100331,223,0,2
20100430,223,0,1
20100531,223,0,1
20100630,223,0,1
20100731,223,0,2
20100831,223,0,2
20101031,223,0,3
20101130,223,0,4
20101231,223,0,3
20110131,223,0,4
20110331,223,0,5
20110430,223,0,1
20110531,223,0,1
20110630,223,0,1
20110731,223,0,1
20110831,223,0,2
20110930,223,0,2
20111031,223,0,1
20111130,223,0,1
20111231,223,0,2
20120229,223,0,2
20120331,223,0,1
20120430,223,0,3
20120630,223,0,3
20120731,223,0,2
20120831,223,0,1
20120930,223,0,1
20121031,223,0,3
20121130,223,0,4
20130131,223,0,3
20130331,223,0,4
20130430,223,0,2
20130531,223,0,2
20130731,223,0,1
20130831,223,0,1
20131031,223,0,2
20131231,223,0,1
20140131,223,0,2
20140331,223,0,3
20140531,223,0,1
20140630,223,0,1
20140731,223,0,1
20140831,223,0,2
20140930,223,0,6
20141031,223,0,1
20141130,223,0,3
20141231,223,0,2
20150131,223,0,1
20150331,223,0,2
20150630,223,0,4
20130228,223,1,1
20141130,223,1,2
20150430,223,1,1
20150630,223,1,1
20100930,223,2,1
20110630,223,2,1
20120630,223,2,1
20120930,223,2,1
20130930,223,2,1
20140131,223,2,1
20140430,223,2,1
20140630,223,2,1
20141130,223,2,2
20100430,223,3,3
20100531,223,3,2
20100630,223,3,1
20100731,223,3,2
20100831,223,3,2
20100930,223,3,1
20101031,223,3,4
20101130,223,3,1
20101231,223,3,1
20110131,223,3,1
20110228,223,3,1
20110531,223,3,2
20110630,223,3,3
20110731,223,3,1
20110831,223,3,3
20111031,223,3,2
20120131,223,3,1
20120331,223,3,1
20120531,223,3,2
20120630,223,3,2
20120731,223,3,1
20120930,223,3,1
20121031,223,3,2
20121130,223,3,3
20121231,223,3,1
20130630,223,3,3
20130731,223,3,3
20130831,223,3,1
20130930,223,3,4
20131031,223,3,3
20131130,223,3,5
20131231,223,3,1
20140131,223,3,2
20140228,223,3,1
20140331,223,3,2
20140531,223,3,2
20140630,223,3,1
20140831,223,3,1
20141130,223,3,3
20141231,223,3,1
20150131,223,3,2
20150228,223,3,2
20150331,223,3,1
20150531,223,3,2
20150630,223,3,4
20100131,223,4,4
20100331,223,4,1
20100430,223,4,2
20100531,223,4,3
20100630,223,4,2
20100731,223,4,3
20100831,223,4,4
20100930,223,4,2
20101031,223,4,2
20101130,223,4,2
20101231,223,4,5
20110228,223,4,3
20110331,223,4,1
20110430,223,4,2
20110531,223,4,1
20110731,223,4,4
20110831,223,4,2
20110930,223,4,2
20111031,223,4,8
20111130,223,4,2
20111231,223,4,2
20120131,223,4,1
20120331,223,4,4
20120430,223,4,2
20120531,223,4,5
20120630,223,4,3
20120831,223,4,2
20120930,223,4,2
20121031,223,4,2
20121130,223,4,2
20121231,223,4,2
20130131,223,4,4
20130228,223,4,3
20130331,223,4,1
20130430,223,4,1
20130531,223,4,1
20130630,223,4,3
20130731,223,4,2
20130831,223,4,1
20130930,223,4,1
20131031,223,4,3
20131130,223,4,2
20131231,223,4,3
20140131,223,4,1
20140228,223,4,1
20140331,223,4,4
20140430,223,4,1
20140531,223,4,3
20140630,223,4,3
20140731,223,4,2
20140930,223,4,1
20141130,223,4,2
20141231,223,4,4
20150430,223,4,5
20150531,223,4,1
20100131,223,5,2
20100331,223,5,1
20100430,223,5,1
20100531,223,5,3
20100630,223,5,2
20100731,223,5,5
20100831,223,5,1
20100930,223,5,1
20101031,223,5,1
20101231,223,5,3
20110131,223,5,2
20110228,223,5,2
20110331,223,5,1
20110430,223,5,4
20110531,223,5,3
20110630,223,5,2
20110731,223,5,2
20110831,223,5,2
20110930,223,5,1
20111031,223,5,2
20111130,223,5,2
20111231,223,5,3
20120131,223,5,1
20120229,223,5,1
20120331,223,5,1
20120430,223,5,2
20120531,223,5,1
20120630,223,5,3
20120731,223,5,1
20120831,223,5,2
20121031,223,5,4
20121130,223,5,3
20121231,223,5,4
20130131,223,5,1
20130430,223,5,3
20130531,223,5,1
20130630,223,5,1
20130731,223,5,2
20130831,223,5,2
20130930,223,5,1
20131031,223,5,5
20131231,223,5,2
20140228,223,5,1
20140331,223,5,3
20140430,223,5,2
20140531,223,5,1
20140630,223,5,2
20140731,223,5,3
20140831,223,5,2
20141031,223,5,1
20141130,223,5,1
20141231,223,5,1
20150228,223,5,2
20150331,223,5,2
20150430,223,5,4
20150531,223,5,1
20150630,223,5,2
20131130,223,6,1
20100131,223,7,3
20100228,223,7,1
20100331,223,7,2
20100430,223,7,1
20100531,223,7,2
20100630,223,7,3
20100731,223,7,2
20100831,223,7,4
20100930,223,7,2
20101031,223,7,5
20101130,223,7,2
20101231,223,7,3
20110131,223,7,3
20110228,223,7,1
20110331,223,7,1
20110430,223,7,4
20110531,223,7,7
20110630,223,7,2
20110731,223,7,7
20110831,223,7,4
20110930,223,7,1
20111031,223,7,3
20111130,223,7,3
20111231,223,7,3
20120131,223,7,2
20120229,223,7,1
20120331,223,7,2
20120430,223,7,2
20120531,223,7,3
20120630,223,7,3
20120731,223,7,2
20120831,223,7,2
20120930,223,7,2
20121031,223,7,2
20121130,223,7,1
20130131,223,7,2
20130228,223,7,3
20130331,223,7,2
20130430,223,7,5
20130531,223,7,1
20130630,223,7,3
20130731,223,7,2
20130831,223,7,2
20130930,223,7,2
20131031,223,7,2
20131130,223,7,7
20131231,223,7,2
20140131,223,7,2
20140228,223,7,5
20140331,223,7,5
20140430,223,7,3
20140531,223,7,1
20140630,223,7,1
20140731,223,7,1
20140831,223,7,2
20140930,223,7,4
20141031,223,7,1
20141130,223,7,3
20141231,223,7,1
20150228,223,7,1
20150331,223,7,1
20150430,223,7,3
20100131,223,8,1
20100331,223,8,2
20100430,223,8,1
20100531,223,8,1
20100630,223,8,2
20100731,223,8,2
20100930,223,8,4
20101031,223,8,8
20101130,223,8,1
20101231,223,8,1
20110131,223,8,2
20110228,223,8,6
20110331,223,8,7
20110430,223,8,2
20110531,223,8,2
20110630,223,8,1
20110731,223,8,1
20110831,223,8,2
20110930,223,8,2
20111031,223,8,4
20111130,223,8,2
20120131,223,8,1
20120229,223,8,2
20120331,223,8,3
20120430,223,8,1
20120531,223,8,1
20120731,223,8,2
20120831,223,8,3
20130131,223,8,1
20130228,223,8,1
20130331,223,8,1
20130430,223,8,2
20130531,223,8,3
20130731,223,8,2
20130831,223,8,2
20130930,223,8,1
20131031,223,8,1
20131130,223,8,2
20131231,223,8,2
20140131,223,8,3
20140228,223,8,1
20140331,223,8,2
20140531,223,8,1
20140731,223,8,1
20140831,223,8,2
20140930,223,8,1
20141031,223,8,1
20141130,223,8,1
20150131,223,8,1
20150331,223,8,1
20150430,223,8,1
20150630,223,8,1
20120731,223,9,1
20100731,223,10,1
20100831,223,10,1
20101031,223,10,1
20131231,223,10,1
20101231,223,11,1
20110430,223,11,1
20120531,223,11,1
20121031,223,11,1
20130331,223,11,1
20130531,223,11,1
20130831,223,11,1
20140531,223,11,1
20140731,223,11,1
20100430,223,12,1
20100930,223,12,1
20110131,223,12,1
20110930,223,12,1
20120531,223,12,1
20130531,223,12,1
